game_id,game_duration,wins,first_blood,first_tower,first_baron,first_dragon,first_inhibitor,dragon_kills,baron_kills,tower_kills,inhibitor_kills,ward_placed,wardkills,kills,death,assist,champion_damage_dealt,total_gold,total_minion_kills,total_level,avg_level,jungle_minion_kills,killing_spree,total_heal,object_damage_dealt
4232200699,1371,1,1,1,1,0,1,1,1,7,1,46,26,38,14,37,69243,55776,596,68,13.6,166,12,28478,59861
4232080526,1527,1,0,1,1,1,1,2,1,6,1,69,23,36,16,50,95677,54995,585,71,14.2,162,5,34602,76354
4231598145,1868,1,1,1,1,1,1,4,1,6,1,82,26,35,20,62,106661,61087,634,75,15.0,199,8,42478,63723
4230266081,1684,0,0,1,0,1,0,1,0,3,0,101,28,27,33,55,74444,53617,600,67,13.4,132,6,24810,21024
4230208526,1702,0,1,0,0,1,0,1,0,1,0,75,21,29,45,38,88821,56364,674,72,14.4,159,7,23337,23265
4229721654,1364,0,0,0,0,1,0,1,0,2,0,78,25,14,22,22,45470,40093,539,59,11.8,112,4,16406,14967
4228279942,1829,1,1,1,1,1,0,4,1,6,0,79,39,48,33,59,118405,69246,679,81,16.2,259,11,43873,82609
4227969696,1266,1,1,1,0,1,1,3,0,10,2,48,9,38,18,50,71606,50262,472,59,11.8,114,10,19669,56141
4227530167,980,0,1,0,0,0,0,0,0,0,0,33,6,6,24,7,25927,24586,345,46,9.2,81,2,9418,13956
4227430077,1357,0,0,0,0,0,0,0,0,1,0,72,24,15,32,19,56180,38577,502,58,11.6,88,2,12842,12157
4227265183,1665,0,1,1,0,0,0,0,0,7,0,75,29,16,32,8,71627,49333,672,63,12.6,125,4,26684,45137
4227058495,1501,1,0,0,1,1,0,3,1,5,0,77,30,24,14,45,63432,49541,582,71,14.2,163,5,45538,57239
4224988597,2153,0,0,1,1,0,1,1,1,8,2,98,39,23,36,44,123966,63645,735,78,15.6,184,7,44662,58892
4224787553,1284,1,0,0,0,1,0,3,0,3,0,45,22,30,18,60,71578,46331,519,63,12.6,126,8,28690,35117
4222928079,1050,1,0,1,0,0,0,1,0,6,0,39,15,20,5,31,41990,38726,451,56,11.2,100,3,15455,32782
4222913538,1377,0,0,0,0,1,0,1,0,1,0,60,29,18,27,21,58028,38079,436,61,12.2,131,5,18776,11454
4222871985,1500,1,0,1,1,0,1,1,1,9,1,54,32,30,15,58,75886,54926,646,73,14.6,174,8,19829,49027
4222703051,2399,1,0,1,0,0,1,1,1,11,5,123,76,54,40,84,163215,84905,855,89,17.8,243,14,59952,84055
4218502020,1423,1,0,1,1,1,0,2,1,5,0,75,22,29,12,37,60639,49679,560,67,13.4,142,6,28245,53823
4218466693,1264,1,1,1,0,1,1,2,0,10,1,53,12,34,18,45,91106,49116,523,65,13.0,104,8,34125,44442
4218420630,968,1,1,1,0,0,0,0,0,4,0,50,8,24,12,41,42533,35717,318,52,10.4,94,5,13240,23380
4218331896,1408,1,1,1,0,1,1,3,0,7,1,70,17,28,12,45,65069,48888,569,65,13.0,159,5,13858,54625
4218250379,1491,0,0,1,0,1,0,1,0,3,0,56,21,16,33,31,52680,43877,568,62,12.4,112,3,17678,24805
4218098744,1492,1,1,1,1,0,1,1,1,8,1,82,25,35,17,53,78028,53119,586,71,14.2,115,8,23219,57520
4217552064,1033,0,0,0,0,0,0,0,0,0,0,36,10,6,16,11,27014,26524,379,48,9.6,85,0,12528,12934
4217420625,1537,0,0,0,0,0,0,1,0,3,0,74,18,13,31,31,66543,43234,521,64,12.8,127,3,26847,52629
4217209852,1573,1,0,0,1,1,1,4,1,9,2,80,29,36,24,50,90815,57259,645,77,15.4,181,9,26020,68541
4215971474,2396,0,0,1,1,1,0,3,1,4,0,112,70,25,30,48,121374,70357,893,85,17.0,268,8,58270,52043
4215861925,1993,0,1,0,0,1,0,3,0,5,0,99,35,36,39,45,133584,64769,711,80,16.0,234,11,41657,50864
4215529839,1214,0,0,0,0,0,0,0,0,0,0,34,12,14,40,15,52652,33649,392,55,11.0,96,0,9478,9373
4214446303,1628,0,0,1,0,1,0,3,0,3,0,67,29,17,29,33,65040,48941,593,66,13.2,162,3,19848,57470
4214366208,1415,0,0,0,0,0,0,1,0,1,0,62,22,10,28,16,49555,36346,522,58,11.6,96,1,21794,26194
4214361102,1371,0,0,1,0,0,0,0,0,3,0,48,16,8,22,8,50341,37194,551,58,11.6,95,1,15620,16405
4214305053,1421,0,0,0,0,1,0,2,0,1,0,67,15,22,28,30,58379,40274,419,59,11.8,104,6,19228,33714
4213578403,1586,1,0,1,1,1,0,3,1,6,0,74,38,20,13,31,72790,53015,672,71,14.2,196,7,21695,62719
4213532270,1581,1,0,1,0,0,1,3,0,5,1,62,31,24,16,46,66211,50274,631,68,13.6,144,7,21036,51939
4213470313,1438,1,1,1,1,0,1,2,1,9,2,57,25,39,21,61,86315,55810,554,70,14.0,132,10,19309,60545
4213391908,925,1,1,1,0,1,0,2,0,4,0,33,6,21,4,26,44106,34347,376,50,10.0,100,4,19442,34238
4213255019,811,0,1,0,0,1,0,1,0,0,0,16,5,1,10,1,9959,15412,198,29,5.8,44,0,7295,5501
4212926342,1363,0,0,0,0,0,0,0,0,4,0,83,23,9,23,14,34484,38947,584,57,11.4,109,2,11313,22909
4211557534,1540,0,1,0,0,0,0,0,0,3,0,83,30,7,24,11,41760,41812,620,61,12.2,154,1,13867,35228
4232573394,1886,1,1,0,1,1,1,2,2,9,2,85,47,34,24,55,95111,68509,792,80,16.0,213,10,33765,83538
4232492751,918,0,0,0,0,0,0,0,0,0,0,31,8,5,21,5,18136,22181,320,42,8.4,85,1,10212,3120
4227379588,1085,0,0,0,0,1,0,1,0,0,0,47,14,9,16,11,26675,28693,426,50,10.0,115,3,14219,15468
4222955290,1719,1,1,0,1,0,1,3,1,10,2,100,37,23,10,45,89068,55736,686,76,15.2,161,6,45769,62877
4222901168,936,0,0,0,0,0,0,0,0,0,0,31,12,5,28,6,21238,23397,340,44,8.8,68,0,9694,3195
4222855407,1541,0,0,1,0,0,0,1,0,3,0,80,40,22,38,27,70172,48407,572,66,13.2,146,5,13980,40334
4220436726,1601,1,0,1,1,1,1,2,1,9,1,77,47,23,17,35,94665,56166,646,75,15.0,252,7,40207,77719
4217740790,2041,1,0,1,0,1,1,4,0,9,2,119,35,35,36,70,168335,65768,656,82,16.4,210,8,62679,63481
4217472738,972,1,1,1,0,1,0,2,0,4,0,45,11,22,3,26,39460,35077,406,53,10.6,104,5,14403,34824
4216941024,1473,1,0,1,0,1,1,2,0,10,2,56,14,41,22,48,115573,56304,575,72,14.4,144,12,36001,62695
4216789811,1629,0,0,1,0,0,0,2,0,3,0,82,25,21,27,42,69479,49144,620,69,13.8,167,7,16250,46486
4216573409,1821,0,0,0,0,1,0,2,0,3,0,87,45,11,27,24,75467,51202,750,71,14.2,210,2,29690,37802
4211491708,1391,1,0,1,0,1,1,2,0,9,2,69,16,26,13,46,63366,49068,580,68,13.6,165,6,19582,61552
4211414401,1557,1,1,1,0,1,1,3,0,10,2,60,30,32,13,51,100013,56656,682,74,14.8,225,8,48970,67472
4211326214,1213,0,1,0,0,1,0,2,0,3,0,49,20,19,24,36,43746,39453,473,53,10.6,98,3,12992,44932
4210725194,1655,1,1,1,0,0,1,3,0,9,2,106,28,23,10,33,69534,53016,639,71,14.2,200,5,21383,51064
4210607036,1354,0,1,1,0,0,0,0,0,2,0,46,16,14,29,29,55318,40461,576,61,12.2,108,3,46787,10655
4210544654,1174,1,1,1,0,0,1,0,0,7,1,54,18,14,3,20,30278,39573,527,56,11.2,124,4,8290,42339
4208540749,1892,1,0,1,1,0,1,1,1,9,1,102,54,28,18,55,110491,71808,821,81,16.2,239,6,36029,64976
4207880258,918,0,0,0,0,0,0,0,0,0,0,35,15,3,19,5,26847,22626,357,43,8.6,69,0,6450,9130
4206501111,1118,1,1,1,0,0,1,0,0,4,2,0,0,46,29,131,93157,60924,211,87,17.4,0,18,39735,8083
4206197847,2087,0,0,0,0,1,1,3,0,6,1,80,26,40,36,62,135483,64868,636,83,16.6,233,12,23611,69256
4206140902,1314,1,1,1,0,0,0,0,0,3,0,36,10,32,21,30,68601,44398,442,67,13.4,115,7,14782,16467
4205783924,917,1,1,1,0,1,0,1,0,2,0,28,8,24,8,38,41551,31910,385,51,10.2,69,4,11484,18116
4205702275,1236,0,0,0,0,0,0,0,0,1,0,46,20,17,19,35,47583,36786,480,56,11.2,95,4,17583,15356
4204484753,967,1,0,0,0,0,1,0,0,4,1,0,0,44,32,106,107702,55077,201,80,16.0,0,13,14392,8840
4204457873,1361,1,0,1,0,0,1,0,0,4,2,0,0,78,45,197,201390,75814,243,90,18.0,0,21,79215,7671
4204328322,1156,0,1,0,0,1,0,1,0,1,0,56,10,13,20,17,28048,35684,483,56,11.2,114,3,17241,15656
4204007475,1639,0,0,0,0,0,0,1,0,1,0,78,26,19,25,38,70287,48612,627,71,14.2,140,3,13819,26193
4203914434,1419,1,0,1,1,0,1,2,1,6,1,65,30,18,15,21,48504,49998,614,67,13.4,218,5,13310,69096
4203882960,1087,1,0,1,0,0,0,1,0,4,0,42,8,15,6,27,32348,35533,462,55,11.0,97,5,13717,38704
4198552194,1760,0,0,1,0,0,1,1,0,5,1,67,20,36,42,33,86056,57925,573,74,14.8,173,7,49756,32739
4198462558,1585,1,1,0,1,0,1,3,1,8,1,73,17,36,15,71,103326,58464,576,78,15.6,185,8,74064,62710
4198395009,1035,1,1,1,0,1,0,1,0,3,0,57,11,19,5,28,41965,35302,450,56,11.2,113,4,27275,25512
4198306605,1587,0,1,0,0,1,0,1,0,0,0,48,22,21,32,31,86156,45132,536,67,13.4,117,4,23482,25688
4198248878,1317,0,1,1,0,0,0,0,0,3,0,55,19,15,25,24,54671,41739,535,59,11.8,102,4,12898,19177
4197426798,1654,0,0,0,0,0,0,1,0,4,0,81,25,23,32,46,71172,50402,538,66,13.2,118,4,24190,32075
4197308418,1749,0,1,1,0,1,0,3,0,3,0,82,36,21,30,25,91108,52463,689,70,14.0,200,5,34327,49533
4195441590,1282,0,0,0,0,1,0,1,0,2,0,60,19,11,22,21,49947,35659,526,55,11.0,104,5,18574,29391
4195372238,1184,1,1,1,0,0,0,1,0,3,0,46,15,24,16,34,54095,41614,471,58,11.6,106,3,12183,38499
4195138604,1465,1,1,0,1,0,1,2,1,11,3,82,29,34,12,60,73206,55377,588,73,14.6,158,5,40556,77337
4192887757,1916,1,1,1,1,0,1,1,1,9,2,101,35,14,18,26,86713,59184,820,78,15.6,221,3,45434,64795
4192842152,1866,1,1,1,1,1,1,1,1,9,1,91,35,33,26,65,119657,63250,675,78,15.6,161,9,63730,52661
4192401716,1318,0,0,1,0,0,0,1,0,2,0,59,21,19,27,30,57565,39707,453,57,11.4,114,4,21474,36154
4190860735,1929,0,1,1,0,0,0,0,0,2,0,71,32,21,31,40,112249,54749,668,73,14.6,157,5,39198,21774
4190803739,1686,0,0,0,0,1,0,3,0,3,0,99,18,15,31,24,70618,46912,666,64,12.8,119,3,22890,39849
4190688784,1585,0,0,0,0,1,0,2,0,1,0,68,31,9,23,18,56584,41333,599,63,12.6,150,2,30026,34356
4190660384,1691,1,0,1,0,1,1,2,0,7,1,66,44,26,24,40,82454,52970,654,72,14.4,133,7,52662,41644
4190575102,1958,0,1,1,0,0,0,0,1,2,0,72,28,23,40,37,117212,55173,617,74,14.8,156,4,23450,43951
4188544300,1471,0,1,0,0,0,0,0,0,2,0,90,33,10,18,16,47196,41552,642,63,12.6,146,1,15915,29765
4188343925,1431,1,1,1,1,1,1,2,1,9,1,63,28,27,19,48,70536,50543,543,67,13.4,131,7,8591,68695
4188230162,2056,0,0,1,0,0,0,2,1,6,0,108,60,20,23,30,73868,65072,912,78,15.6,185,7,21009,71496
4187989751,1049,1,1,1,0,1,0,1,0,4,0,39,16,10,4,20,28858,33751,516,53,10.6,100,3,7373,34223
4186343383,1729,0,1,0,0,1,0,2,0,2,0,89,40,29,36,47,90340,52543,668,69,13.8,104,7,25916,37670
4185731652,1933,0,1,0,0,0,1,1,0,6,1,97,43,20,35,35,105686,59305,812,74,14.8,186,4,34658,35834
4183820553,1960,1,0,1,1,0,1,2,2,10,3,95,56,33,25,51,119441,68946,770,81,16.2,226,7,32047,74204
4183755992,1238,1,1,1,0,1,0,2,0,4,0,64,26,28,16,45,57241,48665,479,62,12.4,127,5,41029,37611
4183652925,1353,1,1,1,0,1,1,3,0,6,1,73,31,18,11,40,47177,44305,552,61,12.2,154,5,15070,46414
4182229765,1111,1,1,1,0,0,1,0,0,7,1,34,18,25,10,27,48136,42538,502,58,11.6,122,7,14863,32568
4179312302,1284,1,1,1,0,1,0,3,0,4,0,55,16,27,11,46,57398,45066,526,62,12.4,137,7,22119,48158
4177980514,2052,1,0,1,0,1,1,2,0,10,2,88,52,26,25,40,96007,65279,865,81,16.2,148,6,26479,43152
4174736476,1944,0,1,1,0,1,0,3,0,4,0,77,42,23,42,38,118726,56639,679,69,13.8,186,3,35630,51228
4174692944,1375,0,0,0,0,0,0,0,0,0,0,58,28,9,37,13,44557,37584,477,56,11.2,122,1,15251,18377
4174637416,1559,0,1,1,0,0,0,1,0,2,0,70,21,14,30,19,61452,45239,589,63,12.6,173,2,17044,33197
4174653172,1116,0,0,0,0,1,0,1,0,2,0,41,13,8,17,9,26560,31094,464,54,10.8,112,1,14267,14952
4174536861,1867,1,0,0,1,1,0,4,1,5,0,105,47,24,17,28,83050,60319,785,78,15.6,244,7,31261,81240
4174437979,2037,1,1,1,0,1,0,2,1,8,2,108,49,31,28,57,100667,64657,717,79,15.8,157,10,69577,83772
4174345259,1903,0,1,1,0,0,0,0,0,4,0,79,47,23,29,42,87602,60469,771,70,14.0,156,5,25975,52783
4239407294,1805,0,0,0,0,0,0,1,0,2,0,70,22,18,30,41,86289,51685,680,71,14.2,179,3,29411,30117
4239403192,1146,1,1,1,0,1,0,2,0,4,0,47,18,28,12,31,51444,40289,429,57,11.4,109,6,12653,32736
4232817070,1213,0,0,0,0,0,0,0,0,0,0,48,18,10,20,13,34752,31777,454,53,10.6,112,4,10582,5024
4227351515,1445,0,0,0,0,1,0,2,0,0,0,68,20,5,23,7,43103,35669,599,58,11.6,119,0,11921,15389
4213091665,1932,0,0,0,0,0,0,0,0,2,0,104,42,15,37,27,62409,52312,735,69,13.8,169,4,21815,19653
4212455766,1670,0,1,1,0,1,0,1,0,4,0,80,36,16,25,22,59447,49588,660,67,13.4,198,1,20726,45664
4211649508,1718,0,1,1,0,0,0,0,0,4,0,89,26,13,32,9,55223,47566,627,64,12.8,156,2,11314,44957
4205747984,2246,0,1,1,0,1,0,3,0,3,0,78,24,21,29,26,80408,58763,667,76,15.2,231,6,42362,39802
4205741567,1637,1,0,0,0,1,1,4,0,5,1,81,28,28,25,47,61255,52805,532,71,14.2,187,6,24914,44906
4205711950,1669,0,0,0,0,1,0,1,0,2,0,48,10,26,36,39,71562,49103,579,71,14.2,154,6,25774,27968
4205636998,1208,1,0,0,0,1,0,3,0,3,0,35,9,20,15,20,43277,37886,423,60,12.0,128,5,21704,34934
4205601397,1450,0,0,0,0,1,0,1,0,2,0,41,13,11,23,15,31281,36276,429,54,10.8,91,2,15593,24235
4200248765,2465,0,1,0,0,1,0,5,0,3,0,87,36,41,38,61,116158,73653,724,88,17.6,279,8,58384,48693
4200223685,2028,1,0,0,1,1,1,1,1,7,2,64,22,26,34,62,116559,60146,593,81,16.2,180,4,53593,57839
4200189819,1336,0,0,0,0,0,0,1,0,0,0,32,5,14,38,17,47410,34338,367,58,11.6,96,4,22542,9309
4200127990,1228,1,0,1,0,1,0,1,0,6,0,34,12,19,14,21,47245,40484,427,59,11.8,146,3,26338,40537
4198435258,2168,0,0,0,1,0,0,2,2,4,0,76,21,38,34,79,114030,67215,674,86,17.2,165,8,30013,61388
4198440135,974,0,1,0,0,1,0,1,0,1,0,34,5,8,17,8,24662,26210,335,46,9.2,75,0,7983,12821
4198353149,1879,0,0,0,0,0,0,1,0,0,0,59,18,18,28,32,61513,49500,639,74,14.8,60,4,41132,7180
4198236758,1835,0,0,0,0,0,0,1,0,1,0,36,11,14,31,12,52340,48774,706,73,14.6,128,3,15976,16259
4198223700,940,0,0,0,0,0,0,0,0,0,0,21,2,7,18,4,18846,22382,292,43,8.6,48,2,7549,3157
4198168083,993,0,0,0,0,0,0,0,0,1,0,23,6,9,26,12,31821,27444,341,44,8.8,42,1,10907,4719
4195471044,964,0,0,0,0,0,0,0,0,0,0,32,6,4,25,6,32958,21456,303,42,8.4,53,1,10752,4784
4195454579,913,0,1,0,0,0,0,0,0,0,0,28,5,3,14,5,20388,21084,331,41,8.2,68,0,6776,3450
4193072056,1211,0,0,0,0,0,0,0,0,1,0,47,20,5,23,4,34816,31952,516,55,11.0,124,1,16898,12588
4190818578,1392,1,1,1,0,1,1,3,0,10,2,62,19,37,14,67,74470,50612,494,63,12.6,125,6,13749,54378
4190771229,2354,1,0,0,1,0,1,4,1,9,1,184,63,29,23,59,113432,74402,876,86,17.2,290,7,27817,111032
4190674405,1334,0,0,0,0,0,0,0,0,1,0,51,22,6,21,12,37464,34312,543,57,11.4,122,1,22880,12908
4190644125,1585,1,1,1,0,1,1,4,0,7,1,85,35,26,12,42,63424,50419,646,64,12.8,171,5,16078,57253
4174684881,1223,1,1,1,0,1,1,2,0,6,1,53,17,24,8,44,49459,43201,524,59,11.8,127,7,11505,49212
4174586058,1791,0,1,1,0,0,0,1,0,2,0,65,25,24,46,36,88810,51842,620,69,13.8,121,5,36678,26947
4174568521,194,1,1,0,0,0,0,0,0,0,0,4,0,1,0,1,2102,5530,50,13,2.6,16,0,1338,484
4159504525,2004,0,0,0,0,1,0,2,0,3,0,130,52,18,29,31,74404,56320,798,74,14.8,178,4,25249,34866
4159458138,1701,1,1,1,0,1,1,3,0,11,3,90,45,30,16,47,91321,59356,738,71,14.2,204,7,23185,77481
4159441293,1546,0,0,0,0,0,0,0,0,2,0,63,18,14,46,23,63154,44697,552,61,12.2,122,2,20983,20891
4159327884,1328,1,1,1,0,1,1,2,0,10,2,78,33,28,4,47,56174,50029,629,65,13.0,150,5,19641,56208
4154572688,1928,0,0,0,1,0,0,1,1,2,0,125,32,19,35,55,85355,53781,586,70,14.0,184,3,41209,39642
4152524765,1596,0,0,0,0,1,0,1,0,3,0,95,35,13,26,21,52064,43436,623,65,13.0,146,3,19513,27982
4152433543,1388,1,1,1,1,1,1,2,1,7,1,70,37,19,9,31,49525,49030,617,68,13.6,185,4,23871,62845
4148690219,1544,1,1,1,1,1,1,3,1,9,2,64,27,25,10,29,64635,54014,662,71,14.2,208,8,32847,75587
4148543835,2135,1,1,1,0,1,1,3,0,8,2,99,58,41,27,60,109099,70791,866,82,16.4,207,9,28802,52250
4148204586,1324,0,1,0,0,1,0,1,0,2,0,68,30,11,21,11,40949,37636,573,58,11.6,130,3,10420,15284
4147858680,1376,1,1,1,0,1,0,3,0,3,0,74,26,25,12,36,50967,44868,579,64,12.8,139,3,14118,35651
4147608142,2176,1,0,1,1,0,1,2,2,8,2,85,36,31,30,61,109190,72264,774,83,16.6,249,9,71720,86974
4147593272,839,1,0,1,0,0,1,1,0,6,1,24,8,17,3,27,24584,31640,370,47,9.4,90,3,12462,30568
4146946516,1446,0,0,1,0,0,0,1,0,3,0,65,27,13,29,16,53600,40859,534,57,11.4,117,2,19419,29699
4146490892,2220,1,0,1,0,0,1,4,0,9,1,89,63,25,12,42,77003,68591,906,83,16.6,280,5,94117,73866
4146348856,1719,1,1,1,1,1,1,2,1,7,1,76,32,18,15,25,61762,54945,767,74,14.8,190,5,31053,67942
4146317969,1807,1,1,0,1,0,1,1,1,9,1,84,36,30,29,55,118321,62482,732,77,15.4,179,8,51767,49333
4146197035,1727,1,0,1,1,1,0,2,1,5,0,106,45,24,16,33,72359,56659,709,75,15.0,187,7,33210,54461
4146147460,1513,1,1,1,1,1,1,4,1,10,2,65,43,23,10,47,74996,52107,627,68,13.6,187,3,31876,82087
4144399667,1834,0,0,0,0,1,0,1,0,0,0,109,28,19,40,24,70464,53553,768,73,14.6,151,7,19674,19774
4144404995,1743,0,0,0,0,0,0,0,0,1,0,126,64,13,25,17,57786,48497,766,68,13.6,138,3,17633,15432
4144372178,966,1,1,1,0,0,0,0,0,6,0,45,11,17,4,24,34569,35853,447,53,10.6,88,3,14028,27636
4144305642,1226,1,1,0,0,1,0,2,0,3,0,58,27,25,10,44,45082,40382,468,60,12.0,124,5,26410,44870
4144219104,1365,0,0,0,0,0,0,1,0,1,0,61,24,18,31,21,49885,37996,464,60,12.0,91,4,39554,22741
4144169278,1301,1,0,1,0,1,1,2,0,9,1,67,24,28,7,38,71547,48514,595,64,12.8,137,5,11462,44242
4144108231,1669,0,0,0,0,0,0,1,0,2,0,83,35,18,26,27,55831,48852,712,71,14.2,120,5,26563,16538
4142942611,2104,0,0,0,0,0,0,2,0,3,0,92,21,23,39,45,96446,61298,808,79,15.8,153,5,48294,42145
4140193348,970,0,1,0,0,1,0,1,0,1,0,43,15,3,18,2,19430,22670,331,42,8.4,85,0,19087,17798
4139926966,1681,0,1,1,0,0,0,0,0,5,0,80,30,19,19,21,62052,49561,646,65,13.0,153,4,29633,44867
4139826709,1516,1,0,1,1,0,1,3,1,9,2,76,22,41,15,53,85382,58916,625,74,14.8,151,10,23164,74563
4139738577,1419,1,1,1,1,1,1,4,1,9,2,73,18,27,14,38,75968,51780,616,69,13.8,182,7,28409,73715
4120085617,951,0,0,0,0,0,0,0,0,1,0,34,15,5,17,5,31957,25103,398,46,9.2,89,1,11733,18088
4119987801,1811,1,1,1,1,1,1,4,1,7,1,88,47,34,17,66,103816,60496,695,76,15.2,193,10,54518,71610
4119806203,1787,1,0,1,1,1,1,4,2,8,3,98,48,17,5,40,73189,57221,724,74,14.8,224,4,17024,91208
4119141686,1882,0,0,0,0,0,0,0,0,2,0,106,40,24,40,45,81925,59370,800,75,15.0,157,6,32006,24255
4119100142,2085,0,1,1,1,1,1,4,1,7,1,127,51,40,35,60,117898,70991,712,80,16.0,257,7,37891,88138
4118673044,2171,1,0,1,0,0,1,2,0,9,1,156,60,22,23,42,98452,69040,901,81,16.2,244,6,47188,47643
4255954855,1663,1,0,1,1,0,1,2,1,11,3,90,27,39,18,50,99545,60426,626,75,15.0,193,9,35568,80791
4255942732,794,1,0,1,0,1,1,1,0,6,1,24,6,18,8,28,28534,29701,333,45,9.0,52,4,7610,31785
4255868492,1254,0,0,0,0,1,0,2,0,1,0,51,19,17,38,21,44090,35597,407,53,10.6,64,2,10790,18746
4255846128,1293,0,0,1,0,0,0,0,0,3,0,64,29,18,27,22,56359,41566,478,58,11.6,129,3,27309,30276
4255792608,942,1,0,1,0,0,0,1,0,1,0,36,20,13,12,22,35896,31095,399,48,9.6,87,3,18158,17931
4255735085,1121,0,0,0,0,0,0,0,0,0,0,32,17,5,18,8,28189,28270,480,51,10.2,93,1,9920,5489
4255616358,1901,0,1,0,1,1,0,1,2,8,0,80,23,42,43,60,133742,70068,673,79,15.8,214,8,34514,75416
4255540798,946,0,0,0,0,0,0,1,0,1,0,31,5,11,31,15,36957,25621,293,43,8.6,59,3,7159,17027
4255401862,1232,0,0,1,0,0,0,0,0,2,0,56,14,10,26,11,42555,34830,497,52,10.4,94,2,15695,22110
4252916894,1698,1,0,1,1,1,1,4,1,9,1,69,30,42,20,80,107051,62728,620,78,15.6,188,8,30925,88521
4252894682,1120,1,0,1,0,1,0,1,0,3,0,42,17,25,11,40,53255,38664,443,56,11.2,107,6,12710,37594
4252840575,1323,0,0,0,0,0,0,0,0,1,0,63,11,6,20,4,36123,33342,489,56,11.2,112,1,21636,9075
4252775171,1190,0,1,0,0,0,0,0,0,2,0,61,21,9,16,9,36907,33618,504,54,10.8,115,1,9704,27696
4252750434,941,0,0,0,0,0,0,0,0,0,0,35,7,2,27,2,24996,21477,347,43,8.6,75,0,5215,2866
4252662874,1109,0,0,0,0,0,0,0,0,0,0,47,9,11,20,16,39872,30345,390,50,10.0,76,3,11749,8056
4252594828,1401,1,1,0,1,1,1,3,1,5,1,37,6,32,34,64,107100,64379,347,88,17.6,110,5,26592,84402
4252462986,2284,0,1,1,0,0,0,2,0,4,0,88,37,19,27,32,108564,67637,922,79,15.8,237,5,61759,52715
4249430311,925,0,1,0,0,0,0,0,0,0,0,30,7,8,19,8,23046,25564,365,44,8.8,75,1,11132,4249
4248397701,1923,0,0,0,1,0,0,0,1,3,0,107,37,22,34,48,105574,56911,686,75,15.0,134,7,36391,27467
4248049898,1387,0,0,0,0,1,0,1,0,1,0,50,29,15,25,23,51456,38934,512,59,11.8,109,3,25795,13720
4248073303,963,0,0,0,0,0,0,0,0,1,0,31,2,4,17,2,23891,23337,343,42,8.4,72,0,9564,4171
4247947415,951,1,0,1,0,0,0,1,0,3,0,44,13,18,8,22,34457,32551,415,51,10.2,92,4,10695,28994
4248002331,933,1,1,1,0,0,0,0,0,3,0,43,12,12,3,13,27574,30783,393,47,9.4,84,4,9581,18343
4247441346,2272,1,1,1,0,0,0,3,0,8,1,102,59,30,21,52,97824,73322,861,83,16.6,251,10,32110,67031
4247382346,1466,1,1,0,0,1,1,2,0,8,1,72,28,26,18,53,67830,48300,537,64,12.8,142,5,21725,39949
4247236629,1431,1,1,1,0,1,1,3,0,9,1,71,32,29,12,50,60185,51825,596,66,13.2,189,8,20165,57826
4247217216,1939,0,0,1,0,1,0,2,0,2,0,93,53,30,46,48,99968,60620,693,75,15.0,133,8,23434,53011
4247160308,1232,0,0,0,0,0,0,0,0,1,0,49,10,10,27,17,50700,33149,449,52,10.4,105,1,7198,12947
4246939711,1569,1,1,0,0,1,1,4,0,10,2,61,36,34,22,63,76924,56401,582,69,13.8,172,8,28907,75662
4244743719,1836,0,0,0,0,0,0,0,0,1,0,0,0,71,65,172,214031,93413,430,90,18.0,0,18,58627,2734
4244742882,1072,0,0,0,0,0,0,0,0,1,0,0,0,47,53,103,119796,58899,179,85,17.0,0,11,35247,2529
4244722484,195,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2143,4689,44,13,2.6,16,0,1623,409
4244243703,1664,1,0,0,1,1,0,4,1,4,0,83,35,38,21,66,85209,56305,591,71,14.2,178,8,29675,73268
4244145140,1395,0,1,1,0,0,0,0,0,2,0,59,23,2,16,1,23995,35875,566,57,11.4,160,0,19720,31330
4242111176,951,0,0,1,0,0,0,0,0,2,0,27,9,9,22,12,25562,26028,315,42,8.4,57,1,8269,15825
4241977641,1998,1,1,1,1,1,1,4,1,10,1,109,46,40,19,61,135070,68306,767,84,16.8,219,7,47461,80653
4241914551,1804,1,1,1,1,1,1,4,1,9,2,83,47,15,14,28,73378,57249,740,73,14.6,219,4,46145,90566
4241817859,1255,1,0,1,0,0,1,1,0,8,1,55,15,22,13,19,54922,44862,583,61,12.2,134,5,21793,29257
4241761245,1370,1,1,1,1,1,1,3,1,6,1,66,34,28,17,39,57940,50397,564,66,13.2,168,6,19182,65965
4241644260,1825,0,0,0,0,1,0,1,0,2,0,91,34,19,30,27,60924,54058,723,73,14.6,160,5,17196,16534
4239554885,1348,1,0,1,0,1,1,3,0,8,1,65,19,28,19,45,55049,47038,533,62,12.4,92,5,16970,58663
4239581433,1188,0,0,0,0,1,0,1,0,2,0,39,13,8,28,6,45995,31051,419,50,10.0,101,1,13185,12373
4239491702,991,0,0,0,0,1,0,1,0,0,0,39,13,5,19,6,24355,23947,362,45,9.0,81,0,7856,7440
4239199539,2227,0,0,1,1,0,1,4,1,9,3,100,53,29,31,57,99249,69261,752,81,16.2,261,8,41164,98497
4239105794,1732,0,1,0,0,0,0,0,0,1,0,72,14,31,47,68,125022,57023,627,74,14.8,99,7,27730,14111
